c  DAYS-w instance, from daysall.net file
c  Vertices in file daysall-vertices0.dat
c  Edges in file daysall-edges0.dat
c  
p edges  13308      9318
e   1214  3637     1
e   1214  7745     5
e   1225  9158     9
e   1227 10027     3
e   1227 12483     5
e   1234 11904     1
e   1240  8996     1
e   1240 11787     1
e   1248  4671     1
e   1248  8865     1
e   1251  1272    13
e   1251  2116     2
e   1251  2142     1
e   1251  2309     1
e   1251  2508     1
e   1251  4235     6
e   1251  4699     5
e   1251  7051     3
e   1251  7133    18
e   1251  8245    15
e   1251  8996    14
e   1251  9158     5
e   1251 10401     1
e   1251 10928     1
e   1251 12483    54
e   1251 12934     6
e   1254  7400     1
e   1254  9718     1
e   1254 12147     1
e   1256  4765     1
e   1256  6884     6
e   1256  8529     2
e   1256 13144     6
e   1257  2358     1
e   1257  5005     1
e   1257 10636     1
e   1257 11115     4
e   1257 12946     4
e   1264  4613     1
e   1264  7541     2
e   1264  7543     1
e   1264  8245     1
e   1264  9034     1
e   1264  9210     1
e   1268  3866     1
e   1268  7186     1
e   1268  8530     2
e   1268  8988     8
e   1268 11319     1
e   1268 13003     4
e   1272  2454     1
e   1272  2507    11
e   1272  2702     7
e   1272  3009     1
e   1272  3096     1
e   1272  3593     1
e   1272  4319     3
e   1272  5435     1
e   1272  5720     2
e   1272  6195     5
e   1272  6205     1
e   1272  6405     1
e   1272  9212     4
e   1272 10136     1
e   1272 10636    30
e   1272 11162     1
e   1272 11825     4
e   1272 11901     1
e   1272 12149     1
e   1272 12261     1
e   1272 12483    21
e   1272 12822     1
e   1272 13213     1
e   1280  6187     1
e   1280  9337     1
e   1280  9375     1
e   1281  2331     2
e   1281  2501     1
e   1281  4061     3
e   1289  6442     2
e   1294  2202     1
e   1294  2476     1
e   1294  6359     1
e   1294  9385     1
e   1318  2422     1
e   1318  6347     1
e   1318  6468     1
e   1318  9120     8
e   1318  9158    13
e   1318 11710     2
e   1318 12483    16
e   1318 12910     8
e   1318 12934     8
e   1324  2422     1
e   1324  6244     1
e   1324  6347     1
e   1324  7349     5
e   1324  9591     1
e   1324 10511     1
e   1324 11757     9
e   1325 13148     1
e   1325 13223     6
e   1343  8146     1
e   1343  8296     1
e   1343  8435     2
e   1343  8529     1
e   1343  9404     5
e   1343  9896     1
e   1343 10982     1
e   1343 11901     5
e   1343 12483     4
e   1344  4106     1
e   1344  4412     1
e   1344  4684     1
e   1344  4958     1
e   1344  6919     1
e   1348  4398     1
e   1348 12378     1
e   1367  2560     1
e   1367  5064     1
e   1391  4613     5
e   1391  7787     4
e   1398  3846     1
e   1398 12910     1
e   1406  4728     6
e   1406  8378     5
e   1416  1746     2
e   1416  2001     5
e   1416  2058     6
e   1416  3967     1
e   1416  5015     9
e   1416  5322     1
e   1416  7851     1
e   1416  8503     3
e   1416  8809     4
e   1416 10865     1
e   1416 11862     1
e   1416 11899     1
e   1416 12122     5
e   1416 13003    29
e   1424  3971     1
e   1424  4790     1
e   1429  2116     1
e   1429  2591     1
e   1429  3248     2
e   1429  6450     2
e   1429  8559     8
e   1429  9375     2
e   1429 11744     1
e   1429 12261     1
e   1440  1459    12
e   1440  6952     1
e   1440  7215     4
e   1440  9375     2
e   1440 11434     2
e   1443  1941     1
e   1443 10916     1
e   1454  3160     1
e   1454 12483     1
e   1459  2320     2
e   1459  4227     1
e   1459  4760     5
e   1459  5773     1
e   1459  6666     4
e   1459  6952     1
e   1459  7215    15
e   1459  7740    47
e   1459  8172     7
e   1459  8194    11
e   1459  8537     1
e   1459  8538    14
e   1459  8565     1
e   1459 10636     2
e   1459 11115     3
e   1459 12483    22
e   1459 12910     6
e   1459 13150     1
e   1460  2332     2
e   1460  4971    15
e   1460  6042     2
e   1460  6944    10
e   1460  7359     9
e   1460  8862     3
e   1470  1665     4
e   1470  2507     1
e   1470  3114     1
e   1470  3907     1
e   1470  5721     1
e   1470  7051     1
e   1470  7815     1
e   1470 11646     2
e   1470 12483     4
e   1470 12649     1
e   1470 12806     2
e   1475  4699     2
e   1475  7198     4
e   1475  7608     1
e   1475 11249     4
e   1479  2121     1
e   1479  2309     1
e   1479  9158     1
e   1479 12478     1
e   1482  8245     2
e   1482 11018     1
e   1482 11862     1
e   1482 12301     1
e   1484  2507     1
e   1484  8503     1
e   1484  8809     1
e   1484 12875     7
e   1493  7530     3
e   1493 12719     3
e   1504 11862    10
e   1504 11864    10
e   1507  5076     1
e   1507  5721     2
e   1507  8055     1
e   1507 11927     1
e   1508  2112     2
e   1508  7165     2
e   1508  8193     3
e   1513  2471     2
e   1513  6117     2
e   1518  2422     2
e   1518  5842     2
e   1518  9205     2
e   1526  7366     1
e   1526 11721     1
e   1527  1957     2
e   1527  3435     2
e   1527  4613     2
e   1527  7049     2
e   1528 10530     1
e   1528 12910     1
e   1531  3960     1
e   1531 10636     1
e   1533  8200     1
e   1533 10636     1
e   1543  3661     1
e   1543  5277     1
e   1543  8809     1
e   1550  6953     2
e   1550 10064     2
e   1562  4841     1
e   1562 11901     1
e   1564  2469     1
e   1564  7037     2
e   1564  7074     1
e   1564  8146     1
e   1566  2965     1
e   1566  5808     9
e   1566  8245     1
e   1569  2320     4
e   1569  2965     4
e   1575  4699     1
e   1575  5327     3
e   1575 10905     1
e   1576  1671     3
e   1576  3348     3
e   1576  6349     3
e   1576  7772     3
e   1581  4233     1
e   1581  6063     4
e   1581  6195     1
e   1588  4790     1
e   1588  6349     1
e   1588  7772     1
e   1588  8232     1
e   1588  9410     1
e   1597  4633     1
e   1598  8150     1
e   1598 10456     1
e   1602  3904     1
e   1602  4040     1
e   1602  4719     1
e   1602  5720     1
e   1602  6468     1
e   1602  8071     1
e   1602  8240     1
e   1602  9135     1
e   1602  9147     1
e   1602  9210     2
e   1602  9568     1
e   1602 11823     1
e   1602 12411     1
e   1602 12483     1
e   1604  5865     1
e   1604  6357     4
e   1604  8529     1
e   1604  9362     1
e   1604 10947     5
e   1606  4227     2
e   1607  6197     2
e   1607 12483     1
e   1612  3704     2
e   1612  9947     2
e   1631  8968     2
e   1631  9210     2
e   1638  2205     1
e   1643  2501     1
e   1643  8968     1
e   1646  3368     7
e   1646  6527     8
e   1646 10679     7
e   1649  2001    12
e   1649  2002     4
e   1649  2467     7
e   1649  2501     7
e   1649  3297     1
e   1649  3979     4
e   1649  4572     2
e   1649  4613     3
e   1649  4808     4
e   1649  5538     4
e   1649  6495     2
e   1649  7814     7
e   1649  8529    12
e   1649  9375     7
e   1649  9384     4
e   1649 10106     1
e   1649 10732     1
e   1649 11436     2
e   1649 11910     2
e   1649 12940     4
e   1649 13144    26
e   1649 13148    10
e   1651  6197     4
e   1651  6244     1
e   1651  7028     1
e   1651  9505     1
e   1657  2562     1
e   1657  4790     1
e   1657  9385     1
e   1657 10903     1
e   1657 11248     6
e   1657 12103     3
e   1657 13216     3
e   1659  2512     2
e   1659  2981     1
e   1659  3717    13
e   1659  6197     3
e   1659 10221     2
e   1659 13190     1
e   1660 10491     3
e   1661  2501     6
e   1661  3107     1
e   1661  3866     7
e   1661  5223     5
e   1661  7506     6
e   1661  9192     6
e   1661 10680     6
e   1661 11065    22
e   1661 12910     5
e   1665  2002     1
e   1665  2805     1
e   1665  3114     3
e   1665  3578     2
e   1665  3661    74
e   1665  3907     2
e   1665  4298    59
e   1665  4744    34
e   1665  5277    48
e   1665  5300    29
e   1665  5721     3
e   1665  6531    12
e   1665  6940    36
e   1665  7089    52
e   1665  7160     1
e   1665  7738   209
e   1665  7815     4
e   1665  8121    12
e   1665  8146     4
e   1665  8531    21
e   1665  8658    68
e   1665  8677     8
e   1665  9270     5
e   1665 10026    12
e   1665 10125    11
e   1665 10452     2
e   1665 10491    61
e   1665 10493   352
e   1665 10494     3
e   1665 10679     1
e   1665 10821    28
e   1665 11111     1
e   1665 11646    34
e   1665 11743     1
e   1665 11757   161
e   1665 11904    14
e   1665 12011     7
e   1665 12153     8
e   1665 12483   139
e   1665 12910    77
e   1665 12963    17
e   1665 13134     6
e   1665 13216    14
e   1671  3348     3
e   1671  6349     3
e   1671  7772     3
e   1694  7136     4
e   1694 10110     4
e   1694 12814     4
e   1698 12261     3
e   1708  2341     2
e   1708  8550     1
e   1708  9385     2
e   1708 10106     2
e   1708 10860     2
e   1708 11436     2
e   1710  2578     2
e   1710  4671     4
e   1710  8245     1
e   1713  3297     6
e   1713  9209     6
e   1718  6756     2
e   1718  6990     1
e   1720  1935     2
e   1720  7772    20
e   1720  9410    20
e   1720 12079    20
e   1726  3260     2
e   1726  4247     2
e   1727  9700     2
e   1727 10562     2
e   1727 11321     2
e   1727 12677     2
e   1728  4040     1
e   1728  4760     1
e   1728  6656     1
e   1728  7627     1
e   1728  7843     1
e   1728  8115     2
e   1728  9791     1
e   1728 10075     3
e   1728 10631     3
e   1728 12483     2
e   1729  4578     1
e   1729 10732     1
e   1742  7723     2
e   1742 13207     2
e   1744  1921     1
e   1744  2366     1
e   1744  2496     1
e   1744  2501     5
e   1744  3782     1
e   1744  7081     1
e   1744  8529     1
e   1744 11321     2
e   1744 12147     1
e   1744 13028     5
e   1746  2116     1
e   1746  2309     1
e   1746  2320     7
e   1746  2724     2
e   1746  3009     4
e   1746  3740     6
e   1746  3745     1
e   1746  4051     3
e   1746  4671     1
e   1746  5808     6
e   1746  6352     2
e   1746  7081     3
e   1746  7851     2
e   1746  8200     1
e   1746  8243     1
e   1746  8245     8
e   1746  8744     1
e   1746  8996     6
e   1746  8999     1
e   1746  9125     6
e   1746  9878     1
e   1746 10339     1
e   1746 10982     1
e   1746 11091     1
e   1746 11250     1
e   1746 11304     2
e   1746 11464     1
e   1746 11611     2
e   1746 11966     6
e   1746 12147     1
e   1746 12327     2
e   1746 12468     5
e   1746 12476     1
e   1746 12483     1
e   1746 12507     1
e   1746 12910     1
e   1746 13121     5
e   1753  3260     1
e   1753  5720     1
e   1753  6278     1
e   1753  6955     1
e   1753 11346     1
e   1753 12483     2
e   1755  6042     1
e   1755  7597     1
e   1755  7676     4
e   1755  7870     1
e   1755 10040     3
e   1756  6068     1
e   1756  7778     2
e   1756 12509     1
e   1757  2258     3
e   1757  2278     3
e   1757  3281     6
e   1757  3496     4
e   1757  4330     3
e   1757  4613     3
e   1757  5550     3
e   1757  5860     3
e   1757  8245     5
e   1757 10732     3
e   1757 12180     1
e   1757 12301     1
e   1757 12554     3
e   1757 13148     1
e   1758  2578     4
e   1758  3229     3
e   1758  7157     1
e   1758  9878     1
e   1758 10855     2
e   1758 11013     7
e   1758 11065     1
e   1759  3048     3
e   1759  7061     3
e   1759 11486     3
e   1764  2422     1
e   1764  6461     1
e   1764 13136     1
e   1768  2417     4
e   1768  9375     2
e   1768 12141     4
e   1772  9783    40
e   1772 12509     2
e   1777  4414     2
e   1777  6563     1
e   1777  9922     1
e   1777 10530     2
e   1777 11250     1
e   1777 13144    15
e   1780  1833     4
e   1780  2232     1
e   1780  2730     6
e   1780  3048     2
e   1780  3846     1
e   1780  4699    15
e   1780  4919     2
e   1780  5684     6
e   1780  5690     1
e   1780  7201     2
e   1780  8531     1
e   1780  8614     1
