c  DAYS-w instance, from daysall.net file
c  Vertices in file daysall-vertices0.dat
c  Edges in file daysall-edges0.dat
c  
p edges  13308     62137
e    459 12768     2
e    459 12874     1
e    459 12875     7
e    459 12934     4
e    459 12940     2
e    459 12963     1
e    459 13028     3
e    459 13100     1
e    459 13119     2
e    459 13133     9
e    459 13216     6
e    460  1532     1
e    460  3348     1
e    460  6133     1
e    460  7740     1
e    460  9157     1
e    460  9375     4
e    460 10059     3
e    460 11013     1
e    460 11873     1
e    460 11966     1
e    460 12240     2
e    460 12483     1
e    461   844     1
e    461  1080     1
e    461  1200     1
e    461  2001     2
e    461  3501     2
e    461  3873    16
e    461  4613     2
e    461  4760     1
e    461  4930     1
e    461  5641     1
e    461  6133     1
e    461  6293     2
e    461  7454     1
e    461  7457     1
e    461  7622     1
e    461  7740     3
e    461  7746     1
e    461  8245     2
e    461  8870     2
e    461  9388     1
e    461 10090     1
e    461 10248     3
e    461 10346     1
e    461 10636     2
e    461 10931     2
e    461 11321     1
e    461 11346     2
e    461 12141     1
e    461 12261     1
e    461 12334     1
e    461 12476     2
e    461 13098     2
e    462   960     1
e    462 11340     1
e    463   960     2
e    463  2604     1
e    463  2679     1
e    463  3182     1
e    463  3838     1
e    463  4857     1
e    463  6060     3
e    463  6966     1
e    463  7349     1
e    463  9764     1
e    463 11498     1
e    463 11738     3
e    464   491     1
e    464   564     1
e    464   820     1
e    464   842     1
e    464   851     1
e    464  1251     1
e    464  1545     1
e    464  1941     1
e    464  2290     2
e    464  2500     3
e    464  2568     2
e    464  3256     1
e    464  3575     3
e    464  3922     8
e    464  4232     1
e    464  4357     3
e    464  4383     1
e    464  4483     9
e    464  4514     1
e    464  4725     3
e    464  4885     1
e    464  6205     4
e    464  6244     1
e    464  6280     1
e    464  6292     1
e    464  6337     1
e    464  6621     1
e    464  6719     2
e    464  6971     2
e    464  7165     2
e    464  7412     1
e    464  7457     1
e    464  7588     2
e    464  7740     4
e    464  7772     2
e    464  8245     4
e    464  8387     3
e    464  8489     2
e    464  8600     1
e    464  9157     2
e    464  9211     1
e    464  9270     1
e    464  9328     1
e    464  9610     1
e    464  9946     1
e    464  9970     1
e    464 10026     3
e    464 10293     1
e    464 10299     3
e    464 10491     2
e    464 10545     1
e    464 10603     1
e    464 10628     2
e    464 11208     3
e    464 11612     6
e    464 11650     9
e    464 11904    36
e    464 11965     2
e    464 12483     8
e    464 12556     8
e    464 12603     2
e    464 12725     2
e    464 12860     1
e    464 12910     1
e    464 13098     1
e    464 13151     2
e    464 13266     1
e    465  4423     1
e    465  7504     1
e    466  1164     1
e    466  2460     1
e    466  3016     1
e    466  3580     1
e    466  4174     1
e    466  4290     1
e    466  5877     1
e    466  9475     1
e    466  9900     1
e    466 11306     3
e    466 12404     1
e    467  3248     1
e    467  9312     1
e    467 10613     1
e    468   564     1
e    468  1777     1
e    468  2001     1
e    468  3163     1
e    468  3286     1
e    468  3292     1
e    468  5690     1
e    468  7098     1
e    468  8121     2
e    468 10666     1
e    468 12064     2
e    468 12805     1
e    469  1270     1
e    469  2808     1
e    469  8916     1
e    469  9306     2
e    469 12122     1
e    469 12755     2
e    470  2965     1
e    470  3209     1
e    470  4633     1
e    470  4755     1
e    470  4865     1
e    470  4950     1
e    470  5109     1
e    470  7329     1
e    470  7597     1
e    470  7899     1
e    470  9700     1
e    470 10889     1
e    470 11231     1
e    471 13098     1
e    472  8550     1
e    472 11306     1
e    475   562     1
e    475   820     1
e    475  1123     1
e    475  1200     5
e    475  1726     1
e    475  2142     2
e    475  2150     2
e    475  3075     1
e    475  3195     1
e    475  3922     2
e    475  4024     1
e    475  4139     2
e    475  4214     1
e    475  4229     2
e    475  4248     2
e    475  4256     1
e    475  4489     1
e    475  4624     1
e    475  4693     1
e    475  5146     1
e    475  5183     1
e    475  5832     1
e    475  6048     1
e    475  6353     3
e    475  6508     1
e    475  6581     1
e    475  6994     1
e    475  7543     1
e    475  7743     1
e    475  8075     1
e    475  8146     3
e    475  8500     2
e    475  8531     5
e    475  8600     1
e    475  8641     3
e    475  8916     1
e    475  8996     9
e    475  9158     2
e    475  9174     1
e    475  9205     1
e    475  9312     2
e    475  9375     3
e    475  9512     1
e    475  9710     2
e    475 10116     1
e    475 10463     2
e    475 10497     1
e    475 10984     2
e    475 11258     2
e    475 11305     1
e    475 11384     1
e    475 11757     4
e    475 11901     4
e    475 11962     1
e    475 12149     1
e    475 12179     1
e    475 12483    10
e    475 12910     3
e    475 13153     2
e    479   585     2
e    479   821     5
e    479  1196     2
e    479  1935     1
e    479  2698     1
e    479  2808     2
e    479  2829     5
e    479  3009     2
e    479  3302     1
e    479  3386     2
e    479  3485     1
e    479  3787     1
e    479  3945     1
e    479  4247     4
e    479  4309     1
e    479  4340     3
e    479  4357     1
e    479  4713     2
e    479  4795     2
e    479  5453     1
e    479  5829     1
e    479  6512     9
e    479  6762     8
e    479  7359     1
e    479  8121     1
e    479  8146    18
e    479  8150     3
e    479  8159     1
e    479  8240     1
e    479  8291     6
e    479  8529     1
e    479  8531     4
e    479  8775     1
e    479  9147     2
e    479  9375    28
e    479  9386     1
e    479  9411     1
e    479  9568     1
e    479  9700    34
e    479  9901     1
e    479 10027     1
e    479 10267     1
e    479 10488     2
e    479 11710     2
e    479 11861    23
e    479 11862     1
e    479 11904     1
e    479 11966     4
e    479 12001     3
e    479 12022     2
e    479 12261     9
e    479 12479     4
e    479 12962     5
e    479 12967    24
e    479 13028     3
e    479 13248     1
e    481  2422     1
e    481  8529     1
e    482  2640     3
e    482  5445     2
e    482 12903     1
e    483  7061     2
e    483 10308     2
e    485 11494     1
e    485 12122     1
e    485 12301     1
e    485 13190     1
e    487  6863     2
e    487  6955     2
e    488 11399     1
e    488 11498     1
e    489  3043     3
e    489  8964     1
e    489  8992     6
e    489 10221     1
e    489 11248     7
e    490  1200     1
e    490  6894     1
e    490 10199     1
e    491   549     1
e    491   566     2
e    491   626     2
e    491   821    18
e    491  1078     4
e    491  1138     2
e    491  1202     1
e    491  2196     1
e    491  2377     1
e    491  2495     1
e    491  2522     1
e    491  2604     3
e    491  2829     5
e    491  2884     5
e    491  3009     1
e    491  3149     1
e    491  3163     1
e    491  3217     1
e    491  3260     1
e    491  3305     1
e    491  3313     2
e    491  3336     1
e    491  3349     1
e    491  3498     1
e    491  3580     3
e    491  3902     1
e    491  3960     7
e    491  4051     1
e    491  4290     2
e    491  4498     4
e    491  4577     2
e    491  4733     1
e    491  4787     1
e    491  4791     5
e    491  4886     1
e    491  4912     1
e    491  4919     1
e    491  5658     1
e    491  6244     5
e    491  6260     1
e    491  6476     2
e    491  6495     2
e    491  6875     1
e    491  6919     1
e    491  6923     2
e    491  6940     4
e    491  7391     4
e    491  7609     1
e    491  7740     2
e    491  7828     4
e    491  8148     1
e    491  8240     4
e    491  8531    24
e    491  8641     1
e    491  8693     1
e    491  8766     5
e    491  8781     5
e    491  8794     2
e    491  8996     1
e    491  9157     4
e    491  9263     1
e    491  9312     1
e    491  9375   100
e    491  9404     1
e    491  9406     1
e    491  9513     2
e    491 10046     2
e    491 10059     2
e    491 10081     2
e    491 10090     8
e    491 10325     1
e    491 10329     1
e    491 10491     1
e    491 10493     4
e    491 10497     5
e    491 10519     1
e    491 10644     2
e    491 10679     1
e    491 10725     2
e    491 11111     1
e    491 11219     1
e    491 11248     1
e    491 11352     1
e    491 11490     1
e    491 11589     2
e    491 11612     2
e    491 11864     3
e    491 12022     2
e    491 12084     2
e    491 12180     2
e    491 12189     1
e    491 12334     2
e    491 12466     1
e    491 12483    10
e    491 12589     2
e    491 12819     1
e    491 12875     3
e    491 12962     1
e    491 12971     1
e    491 13134     1
e    493  3043     2
e    493  6502     1
e    493  8176     4
e    493  9111     3
e    493  9667     2
e    493  9824     5
e    493 11248     2
e    493 11396     3
e    493 12107     1
e    493 12719     1
e    494  8897     1
e    494 12617     1
e    495   995     1
e    495  4173     1
e    495  4600     1
e    495  5579     1
e    495  5786     3
e    495  9449     2
e    495 11724     2
e    495 12525     2
e    497 10400     2
e    497 11475     2
e    497 11910     2
e    500  1663     1
e    500 11718     1
e    500 12972     1
e    501   821     1
e    501  6260     3
e    501  6292     1
e    501  7437     2
e    501  8268     1
e    501  9000     2
e    501  9221     4
e    501  9375     1
e    501 10441     4
e    501 10703     1
e    501 11640     1
e    501 11858     2
e    501 12103     1
e    501 12483     1
e    502   549     2
e    502  2436     1
e    502  3501     1
e    502  4020     1
e    502  5277     1
e    502  7682     1
e    502  7787     1
e    502  8200     1
e    502  8414     2
e    502  8531     1
e    502  8615     1
e    502  9375     2
e    502 10122     1
e    502 10488     1
e    502 11918     1
e    502 12240     2
e    502 12483     3
e    502 12894     8
e    505  7005     1
e    505 10636     1
e    505 11478     3
e    505 11743     7
e    505 11968     1
e    505 12261     1
e    505 12483     5
e    506  2172     1
e    506  7391     1
e    506  7392     1
e    508  2112     2
e    508  8862     2
e    508 10978     2
e    508 11932     2
e    509 11904     1
