c  DAYS-w instance, from daysall.net file
c  Vertices in file daysall-vertices0.dat
c  Edges in file daysall-edges0.dat
c  
p edges  13308     26943
e    619  7892     1
e    619  8150     3
e    619  8176     5
e    619  8198     1
e    619  8245     9
e    619  8264     1
e    619  8397     1
e    619  8439     3
e    619  8444     2
e    619  8498     1
e    619  8499     1
e    619  8531     8
e    619  8559     1
e    619  8705     1
e    619  8725     2
e    619  8746     1
e    619  8823     1
e    619  8870     2
e    619  8878     1
e    619  8897    21
e    619  8988     1
e    619  8992    18
e    619  8996     3
e    619  9030     3
e    619  9158     5
e    619  9205     1
e    619  9375     5
e    619  9426     4
e    619  9469     6
e    619  9526     3
e    619  9700     1
e    619  9845     1
e    619 10026     1
e    619 10028     1
e    619 10090     3
e    619 10338     2
e    619 10436     2
e    619 10447     1
e    619 10568     1
e    619 10603     1
e    619 10680     2
e    619 10848     4
e    619 10862     3
e    619 10991     6
e    619 11013     6
e    619 11155     2
e    619 11208     1
e    619 11219     1
e    619 11304     1
e    619 11563     6
e    619 11646     2
e    619 11795    12
e    619 11798     2
e    619 12141     1
e    619 12178     1
e    619 12230     1
e    619 12261    15
e    619 12301     9
e    619 12466     5
e    619 12483    55
e    619 12603     7
e    619 12609    10
e    619 12797     1
e    619 12875     1
e    619 12909     1
e    619 12910     1
e    619 12934     1
e    619 12946     2
e    619 12962     2
e    619 13055     1
e    619 13125     1
e    619 13134     2
e    619 13144     4
e    619 13148    31
e    619 13150     1
e    619 13210     1
e    619 13305     1
e    626   631     1
e    626   632    28
e    626   649     1
e    626   715     5
e    626   820     2
e    626   852     2
e    626  1136     1
e    626  1200    17
e    626  1406     1
e    626  1418     1
e    626  1470     1
e    626  1649     2
e    626  1780     2
e    626  1792     1
e    626  1986     1
e    626  2142     3
e    626  2150     1
e    626  2197     2
e    626  2225     5
e    626  2298     1
e    626  2543     5
e    626  2593     1
e    626  2702    10
e    626  2730     5
e    626  2904    11
e    626  2987     1
e    626  3028     1
e    626  3082     1
e    626  3209     1
e    626  3260     6
e    626  3315     1
e    626  3387     2
e    626  3465     1
e    626  3473     2
e    626  3494     2
e    626  3727     6
e    626  3893     1
e    626  3987     3
e    626  4071     7
e    626  4076     2
e    626  4227     4
e    626  4229     1
e    626  4318     1
e    626  4319     1
e    626  4373     7
e    626  4677     1
e    626  4699    23
e    626  4770     3
e    626  5071     3
e    626  5146     1
e    626  5183     8
e    626  5271     7
e    626  5690     2
e    626  5793     4
e    626  6042     3
e    626  6051     1
e    626  6078     3
e    626  6085    40
e    626  6195     8
e    626  6281     1
e    626  6347     2
e    626  6413     2
e    626  6760     1
e    626  6884    14
e    626  6940     1
e    626  7016     2
e    626  7028     4
e    626  7074     7
e    626  7102     1
e    626  7205     1
e    626  7220     1
e    626  7252     2
e    626  7359    17
e    626  7404     1
e    626  7543     1
e    626  7588     4
e    626  7622     2
e    626  7764     1
e    626  7992     1
e    626  8150     5
e    626  8214     1
e    626  8240     4
e    626  8455     1
e    626  8531     3
e    626  8541     1
e    626  8615     4
e    626  8755     1
e    626  8897     7
e    626  8996     4
e    626  8999     4
e    626  9120    18
e    626  9158    17
e    626 10107     1
e    626 10125     2
e    626 10323     1
e    626 10401     3
e    626 10491     5
e    626 10536     9
e    626 10636    35
e    626 10725     9
e    626 10786     7
e    626 10806     1
e    626 10962     5
e    626 10984     1
e    626 11169     7
e    626 11248     2
e    626 11304     1
e    626 11431     1
e    626 11710     6
e    626 11864     2
e    626 11952     3
e    626 11966     2
e    626 12001     2
e    626 12015     1
e    626 12022     3
e    626 12111     1
e    626 12115     3
e    626 12188     1
e    626 12234     1
e    626 12261     4
e    626 12341     1
e    626 12476     4
e    626 12483    51
e    626 12530     4
e    626 12709     1
e    626 12838     1
e    626 13003     2
e    626 13037     1
e    626 13144     4
e    627  1200    41
e    627  1206     1
e    627  1540     1
e    627  2001     1
e    627  2002     2
e    627  2507     1
e    627  2702    52
e    627  2944     2
e    627  2960    11
e    627  3020     1
e    627  3048     7
e    627  3072     4
e    627  3180     1
e    627  3281     3
e    627  3467     5
e    627  3497     1
e    627  3577     2
e    627  3727     2
e    627  3746     4
e    627  3748     1
e    627  3795     1
e    627  4572     7
e    627  4741     2
e    627  4810     9
e    627  4913    10
e    627  5096     3
e    627  5684   164
e    627  5690    13
e    627  5721     4
e    627  6284     3
e    627  6756     2
e    627  6870     3
e    627  7787     3
e    627  8245    37
e    627  8897     8
e    627  8988    10
e    627  8992    29
e    627  8996     9
e    627  9030     4
e    627  9141     3
e    627 10401     1
e    627 10653     1
e    627 10965     1
e    627 11018     1
e    627 11404     1
e    627 11563     2
e    627 11795     2
e    627 12122     2
e    627 12261    21
e    627 12301     9
e    627 12306     5
e    627 12483    16
e    627 13148    36
e    630  8573     1
e    630  9157     1
e    631   632     3
e    631   633     1
e    631  1200    13
e    631  1833     2
e    631  2001     5
e    631  2002     1
e    631  2396     3
e    631  2574     1
e    631  2702    10
e    631  2963     1
e    631  3009     1
e    631  3048     1
e    631  3209     2
e    631  3688     1
e    631  4373     2
e    631  4750     1
e    631  4810     3
e    631  4912     1
e    631  5684    24
e    631  5720     1
e    631  5890     2
e    631  6117     1
e    631  6599     1
e    631  7028     1
e    631  7991     2
e    631  8245     5
e    631  8455     1
e    631  8531     1
e    631  9018     1
e    631  9120     1
e    631 10636     4
e    631 11295     1
e    631 11795     1
e    631 11862     2
e    631 11904     2
e    631 12022     6
e    631 12147     1
e    631 12261     8
e    631 12301     3
e    631 12483     9
e    631 12487     1
e    631 12628     1
e    631 12652     1
e    631 12910     3
e    631 13148    17
e    632  1025     1
e    632  1058    20
e    632  1200     5
e    632  1251     8
e    632  1272     1
e    632  1280     1
e    632  1344     6
e    632  1406     3
e    632  1454     3
e    632  1575     1
e    632  1649     5
e    632  1833    15
e    632  1841     6
e    632  1921     1
e    632  2058     2
e    632  2067     3
e    632  2225     1
e    632  2244     1
e    632  2397     3
e    632  2417    10
e    632  2501    16
e    632  2508     1
e    632  2568     6
e    632  2574     3
e    632  2606     2
e    632  2664     1
e    632  2702     6
e    632  2887     5
e    632  3008     2
e    632  3009     8
e    632  3048     2
e    632  3141     1
e    632  3313     2
e    632  3610     2
e    632  3655     2
e    632  3712     4
e    632  3787     3
e    632  3846    18
e    632  3904     4
e    632  4017     2
e    632  4076     3
e    632  4227     1
e    632  4229     4
e    632  4248     4
e    632  4483    12
e    632  4597     6
e    632  4633     1
e    632  4671     1
e    632  4699    31
e    632  4713     4
e    632  4770     2
e    632  4929     7
e    632  5030     1
e    632  5080     2
e    632  5146     3
e    632  5327     1
e    632  5611     2
e    632  5683     1
e    632  5829     9
e    632  5860     3
e    632  6244    79
e    632  6347     1
e    632  6349     1
e    632  6503     3
e    632  6525     1
e    632  6588    14
e    632  6649    18
e    632  6844     9
e    632  6880     4
e    632  6897     1
e    632  7149    18
e    632  7201     8
e    632  7254     1
e    632  7255     1
e    632  7349     8
e    632  7359    14
e    632  7388     3
e    632  7507     2
e    632  7588     6
e    632  7707     1
e    632  7712     1
e    632  7918     6
e    632  7950     4
e    632  8056     2
e    632  8146    21
e    632  8150    18
e    632  8189     2
e    632  8240     6
e    632  8245    25
e    632  8246     8
e    632  8258     1
e    632  8259     1
e    632  8349     1
e    632  8378     1
e    632  8392     1
e    632  8465     5
e    632  8530     1
e    632  8531    22
e    632  8550     4
e    632  8618     4
e    632  8666     4
e    632  8752     1
e    632  8778     1
e    632  8897    15
e    632  8904     1
e    632  8935     1
e    632  8992     5
e    632  8996     9
e    632  9034     5
e    632  9147     1
e    632  9210    13
e    632  9453     2
e    632  9719     1
e    632  9921     1
e    632  9928     1
e    632 10048     4
e    632 10102     1
e    632 10136     1
e    632 10249     1
e    632 10536     3
e    632 10603     1
e    632 10636    87
e    632 10732     1
e    632 11055     5
e    632 11248     4
e    632 11293     1
e    632 11305     1
e    632 11325     4
e    632 11639     1
e    632 11790     1
e    632 11798     2
e    632 11891     6
e    632 12001    29
e    632 12022     4
e    632 12483    82
e    632 12530     6
e    632 12567     1
e    632 12591     1
e    632 12673     1
e    632 12682     6
e    632 12772     3
e    632 12910    21
e    632 12941     1
e    632 12962     5
e    632 13003     3
e    632 13136    19
e    632 13144     2
e    632 13150     2
e    633  2142     1
e    633  2144     2
e    633  2702     5
e    633  3281     1
e    633  3727     2
e    633  8146     1
e    633  8150     5
e    633 10009     1
e    633 10636     1
e    633 10638     1
e    633 12180     1
e    633 12261     2
e    633 12483     7
e    633 12962     1
e    635  7736     1
e    635 10338     1
e    636  1138     1
e    637  3637     1
e    637 12483     1
e    638  1936    11
e    638  2150     1
e    638  2593     1
e    638  3945     1
e    638  4699     6
e    638  5277     2
e    638  8308     1
e    638  9175     3
e    638 12483     5
e    643  2730     1
e    643  6031     1
e    643  7025     2
e    643  7597     1
e    643 10055     1
e    643 10705     1
e    643 11462     1
e    643 11836     2
e    649  1484     1
e    649  1649     1
e    649  1665     1
e    649  1744     1
e    649  2186     1
e    649  2225     1
e    649  3987     3
